15/12/2020 13:40:17 | KYH/Temp | 15.37
15/12/2020 13:40:17 | KYH/Response | +
15/12/2020 13:40:22 | KYH/Temp | 21.24
15/12/2020 13:40:22 | KYH/Response | +
15/12/2020 13:40:27 | KYH/Temp | 17.34
15/12/2020 13:40:27 | KYH/Response | +
15/12/2020 13:40:32 | KYH/Temp | 23.76
15/12/2020 13:40:32 | KYH/Response | -
15/12/2020 13:40:37 | KYH/Temp | 18.16
15/12/2020 13:40:37 | KYH/Response | +
15/12/2020 13:40:42 | KYH/Temp | 18.44
15/12/2020 13:40:42 | KYH/Response | +
15/12/2020 13:40:47 | KYH/Temp | 18.97
15/12/2020 13:40:47 | KYH/Response | +
15/12/2020 13:41:57 | KYH/Temp | 17.18
15/12/2020 13:41:57 | KYH/Response | +
15/12/2020 13:42:02 | KYH/Temp | 18.46
15/12/2020 13:42:02 | KYH/Response | +
15/12/2020 13:42:07 | KYH/Temp | 21.33
15/12/2020 13:42:07 | KYH/Response | +
15/12/2020 13:42:53 | KYH/Temp | 19.98
15/12/2020 13:42:53 | KYH/Response | +
15/12/2020 13:42:58 | KYH/Temp | 24.12
15/12/2020 13:42:58 | KYH/Response | -
15/12/2020 13:43:03 | KYH/Temp | 24.24
15/12/2020 13:43:03 | KYH/Response | -
15/12/2020 13:43:23 | KYH/Temp | 23.62
15/12/2020 13:43:23 | KYH/Response | -
15/12/2020 13:43:28 | KYH/Temp | 23
15/12/2020 13:43:28 | KYH/Response | -
15/12/2020 13:43:33 | KYH/Temp | 16.91
15/12/2020 13:43:33 | KYH/Response | +
15/12/2020 13:43:38 | KYH/Temp | 15.05
15/12/2020 13:43:38 | KYH/Response | +
15/12/2020 13:44:23 | KYH/Temp | 18.8
15/12/2020 13:44:23 | KYH/Response | +
15/12/2020 13:44:28 | KYH/Temp | 22.52
15/12/2020 13:44:28 | KYH/Response | -
15/12/2020 13:44:33 | KYH/Temp | 19.92
15/12/2020 13:44:33 | KYH/Response | +
15/12/2020 13:44:38 | KYH/Temp | 23.09
15/12/2020 13:44:38 | KYH/Response | -
15/12/2020 13:52:55 | KYH/Temp | 18.65
15/12/2020 13:52:55 | KYH/Response | +
15/12/2020 13:53:00 | KYH/Temp | 17.32
15/12/2020 13:53:00 | KYH/Response | +
15/12/2020 13:53:05 | KYH/Temp | 17.78
15/12/2020 13:53:05 | KYH/Response | +
15/12/2020 13:53:25 | KYH/Temp | 18.87
15/12/2020 13:53:25 | KYH/Response | +
15/12/2020 13:53:30 | KYH/Temp | 24.25
15/12/2020 13:53:30 | KYH/Response | -
15/12/2020 13:53:35 | KYH/Temp | 19.4
15/12/2020 13:53:35 | KYH/Response | +
15/12/2020 13:53:50 | KYH/Temp | 15.58
15/12/2020 13:53:50 | KYH/Response | +
15/12/2020 13:53:55 | KYH/Temp | 15.23
15/12/2020 13:53:55 | KYH/Response | +
15/12/2020 13:55:05 | KYH/Temp | 19.01
15/12/2020 13:55:05 | KYH/Response | +
15/12/2020 13:55:10 | KYH/Temp | 24.79
15/12/2020 13:55:10 | KYH/Response | -
15/12/2020 13:55:15 | KYH/Temp | 17.83
15/12/2020 13:55:16 | KYH/Response | +
15/12/2020 13:55:21 | KYH/Temp | 22.47
15/12/2020 13:55:21 | KYH/Response | -
15/12/2020 13:58:02 | KYH/Temp | 18.59
15/12/2020 13:58:02 | KYH/Response | +
15/12/2020 13:58:07 | KYH/Temp | 20.52
15/12/2020 13:58:07 | KYH/Response | +
15/12/2020 13:58:12 | KYH/Temp | 17.4
15/12/2020 13:58:12 | KYH/Response | +
15/12/2020 13:58:37 | KYH/Temp | 20.76
15/12/2020 13:58:37 | KYH/Response | +
15/12/2020 13:58:42 | KYH/Temp | 23.57
15/12/2020 13:58:42 | KYH/Response | -
15/12/2020 13:58:56 | KYH/Temp | 18.74
15/12/2020 13:58:56 | KYH/Response | +
15/12/2020 13:58:56 | KYH/Temp | 24.97
15/12/2020 13:58:56 | KYH/Response | -
15/12/2020 13:58:57 | KYH/Temp | 24.13
15/12/2020 13:58:57 | KYH/Response | -
15/12/2020 13:59:02 | KYH/Temp | 21.08
15/12/2020 13:59:02 | KYH/Response | +
15/12/2020 13:59:07 | KYH/Temp | 20
15/12/2020 13:59:07 | KYH/Response | +
15/12/2020 14:02:23 | KYH/Temp | 17
15/12/2020 14:02:23 | KYH/Response | +
15/12/2020 14:02:28 | KYH/Temp | 17.11
15/12/2020 14:02:28 | KYH/Response | +
15/12/2020 14:02:33 | KYH/Temp | 18.36
15/12/2020 14:02:33 | KYH/Response | +
15/12/2020 14:02:38 | KYH/Temp | 15.02
15/12/2020 14:02:38 | KYH/Response | +
15/12/2020 14:02:43 | KYH/Temp | 16.27
15/12/2020 14:02:43 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 19.38
15/12/2020 14:03:30 | KYH/Temp | 17.51
15/12/2020 14:03:30 | KYH/Temp | 22.35
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 16.68
15/12/2020 14:03:30 | KYH/Response | -
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 22.29
15/12/2020 14:03:30 | KYH/Response | -
15/12/2020 14:03:30 | KYH/Temp | 21.77
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 15.08
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 17.96
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:30 | KYH/Temp | 18.78
15/12/2020 14:03:30 | KYH/Response | +
15/12/2020 14:03:34 | KYH/Temp | 19.67
15/12/2020 14:03:34 | KYH/Response | +
15/12/2020 14:03:39 | KYH/Temp | 22.59
15/12/2020 14:03:39 | KYH/Response | -
15/12/2020 14:03:44 | KYH/Temp | 21.64
15/12/2020 14:03:44 | KYH/Response | +
15/12/2020 14:03:49 | KYH/Temp | 24.65
15/12/2020 14:03:49 | KYH/Response | -
16/12/2020 08:30:39 | kyh/kl/sensor/temperature | 16.99
16/12/2020 08:30:39 | kyh/kl/controller/temperature | +
16/12/2020 08:30:49 | kyh/kl/sensor/temperature | 18.68
16/12/2020 08:30:49 | kyh/kl/controller/temperature | +
16/12/2020 11:50:10 | kyh/kl/sensor/temperature | 22.68
16/12/2020 11:50:10 | kyh/kl/controller/temperature | -
16/12/2020 11:50:19 | kyh/kl/sensor/temperature | TempClient
16/12/2020 11:51:40 | kyh/kl/sensor/temperature | TempClient
16/12/2020 11:51:42 | kyh/kl/sensor/temperature | 22.58
16/12/2020 11:51:48 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:21:26 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:21:28 | kyh/kl/sensor/temperature | 20.43
16/12/2020 12:21:54 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:22:30 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:22:32 | kyh/kl/sensor/temperature | 24.3
16/12/2020 12:23:04 | kyh/kl/sensor/temperature | ERROR
16/12/2020 12:25:04 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:25:06 | kyh/kl/sensor/temperature | 22.24
16/12/2020 12:26:06 | kyh/kl/sensor/temperature | 15.8
16/12/2020 12:29:13 | kyh/kl/sensor/temperature | ERROR
16/12/2020 12:29:13 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:29:15 | kyh/kl/sensor/temperature | 21.26
16/12/2020 12:32:06 | kyh/kl/sensor/temperature | ERROR
16/12/2020 12:32:06 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:32:08 | kyh/kl/sensor/temperature | 24.67
16/12/2020 12:35:58 | kyh/kl/sensor/temperature | ERROR
16/12/2020 12:35:58 | kyh/kl/sensor/temperature | 15.59
16/12/2020 12:35:58 | kyh/kl/sensor/temperature | ERROR
16/12/2020 12:35:58 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:35:59 | kyh/kl/sensor/temperature | 23.53
16/12/2020 12:36:31 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:36:33 | kyh/kl/sensor/temperature | 20.83
16/12/2020 12:36:34 | kyh/kl/sensor/temperature | 15.64
16/12/2020 12:36:35 | kyh/kl/sensor/temperature | 15.19
16/12/2020 12:36:36 | kyh/kl/sensor/temperature | 21.18
16/12/2020 12:36:37 | kyh/kl/sensor/temperature | 16.6
16/12/2020 12:36:38 | kyh/kl/sensor/temperature | 24.42
16/12/2020 12:36:39 | kyh/kl/sensor/temperature | 16.16
16/12/2020 12:36:40 | kyh/kl/sensor/temperature | 20.59
16/12/2020 12:36:41 | kyh/kl/sensor/temperature | 20.93
16/12/2020 12:36:42 | kyh/kl/sensor/temperature | 23.41
16/12/2020 12:36:43 | kyh/kl/sensor/temperature | 19.63
16/12/2020 12:36:44 | kyh/kl/sensor/temperature | 24.55
16/12/2020 12:36:45 | kyh/kl/sensor/temperature | 19.32
16/12/2020 12:36:46 | kyh/kl/sensor/temperature | 19.99
16/12/2020 12:36:47 | kyh/kl/sensor/temperature | 19.82
16/12/2020 12:36:48 | kyh/kl/sensor/temperature | 20.11
16/12/2020 12:36:49 | kyh/kl/sensor/temperature | 15.12
16/12/2020 12:36:50 | kyh/kl/sensor/temperature | 20.95
16/12/2020 12:36:51 | kyh/kl/sensor/temperature | 15.17
16/12/2020 12:36:52 | kyh/kl/sensor/temperature | 24.4
16/12/2020 12:36:53 | kyh/kl/sensor/temperature | 15.35
16/12/2020 12:36:55 | kyh/kl/sensor/temperature | 20
16/12/2020 12:36:56 | kyh/kl/sensor/temperature | 22.86
16/12/2020 12:36:57 | kyh/kl/sensor/temperature | 19.52
16/12/2020 12:36:58 | kyh/kl/sensor/temperature | 23.15
16/12/2020 12:36:59 | kyh/kl/sensor/temperature | 22.3
16/12/2020 12:37:00 | kyh/kl/sensor/temperature | 17.28
16/12/2020 12:37:01 | kyh/kl/sensor/temperature | 18.69
16/12/2020 12:37:02 | kyh/kl/sensor/temperature | 15.08
16/12/2020 12:37:03 | kyh/kl/sensor/temperature | 15.99
16/12/2020 12:37:04 | kyh/kl/sensor/temperature | 22.45
16/12/2020 12:37:05 | kyh/kl/sensor/temperature | 15.85
16/12/2020 12:37:06 | kyh/kl/sensor/temperature | 15.61
16/12/2020 12:37:07 | kyh/kl/sensor/temperature | 19
16/12/2020 12:37:08 | kyh/kl/sensor/temperature | 15.72
16/12/2020 12:37:09 | kyh/kl/sensor/temperature | 18.13
16/12/2020 12:37:10 | kyh/kl/sensor/temperature | 24.32
16/12/2020 12:37:11 | kyh/kl/sensor/temperature | 17.95
16/12/2020 12:37:12 | kyh/kl/sensor/temperature | 20.25
16/12/2020 12:37:13 | kyh/kl/sensor/temperature | 22.91
16/12/2020 12:37:14 | kyh/kl/sensor/temperature | 21.12
16/12/2020 12:37:15 | kyh/kl/sensor/temperature | 24.84
16/12/2020 12:37:16 | kyh/kl/sensor/temperature | 16.7
16/12/2020 12:37:17 | kyh/kl/sensor/temperature | 19.13
16/12/2020 12:37:18 | kyh/kl/sensor/temperature | 23.15
16/12/2020 12:37:19 | kyh/kl/sensor/temperature | 16.19
16/12/2020 12:37:20 | kyh/kl/sensor/temperature | 20.54
16/12/2020 12:37:21 | kyh/kl/sensor/temperature | 15.47
16/12/2020 12:37:22 | kyh/kl/sensor/temperature | 23.06
16/12/2020 12:37:23 | kyh/kl/sensor/temperature | 19.03
16/12/2020 12:37:24 | kyh/kl/sensor/temperature | 19.61
16/12/2020 12:37:25 | kyh/kl/sensor/temperature | 16.14
16/12/2020 12:37:26 | kyh/kl/sensor/temperature | 21.93
16/12/2020 12:37:27 | kyh/kl/sensor/temperature | 17.65
16/12/2020 12:37:28 | kyh/kl/sensor/temperature | 18.46
16/12/2020 12:37:29 | kyh/kl/sensor/temperature | 19.34
16/12/2020 12:37:31 | kyh/kl/sensor/temperature | 21.76
16/12/2020 12:39:37 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:39:39 | kyh/kl/sensor/temperature | 22.78
16/12/2020 12:39:40 | kyh/kl/sensor/temperature | 19.47
16/12/2020 12:39:41 | kyh/kl/sensor/temperature | 18.82
16/12/2020 12:39:42 | kyh/kl/sensor/temperature | 16.06
16/12/2020 12:39:43 | kyh/kl/sensor/temperature | 16.98
16/12/2020 12:39:44 | kyh/kl/sensor/temperature | 18.5
16/12/2020 12:39:45 | kyh/kl/sensor/temperature | 18.59
16/12/2020 12:39:46 | kyh/kl/sensor/temperature | 17.6
16/12/2020 12:39:47 | kyh/kl/sensor/temperature | 21.9
16/12/2020 12:39:48 | kyh/kl/sensor/temperature | 16.67
16/12/2020 12:39:49 | kyh/kl/sensor/temperature | 21.3
16/12/2020 12:39:50 | kyh/kl/sensor/temperature | 20.6
16/12/2020 12:39:51 | kyh/kl/sensor/temperature | 21.41
16/12/2020 12:39:52 | kyh/kl/sensor/temperature | 15.36
16/12/2020 12:39:53 | kyh/kl/sensor/temperature | 23.94
16/12/2020 12:39:54 | kyh/kl/sensor/temperature | 18.01
16/12/2020 12:39:55 | kyh/kl/sensor/temperature | 18.54
16/12/2020 12:39:56 | kyh/kl/sensor/temperature | 23.28
16/12/2020 12:39:57 | kyh/kl/sensor/temperature | 20.58
16/12/2020 12:39:58 | kyh/kl/sensor/temperature | 21.83
16/12/2020 12:39:59 | kyh/kl/sensor/temperature | 22.93
16/12/2020 12:40:00 | kyh/kl/sensor/temperature | 18.23
16/12/2020 12:40:01 | kyh/kl/sensor/temperature | 16.52
16/12/2020 12:40:02 | kyh/kl/sensor/temperature | 24.2
16/12/2020 12:40:03 | kyh/kl/sensor/temperature | 24.9
16/12/2020 12:40:04 | kyh/kl/sensor/temperature | 21.28
16/12/2020 12:40:05 | kyh/kl/sensor/temperature | 17.67
16/12/2020 12:40:07 | kyh/kl/sensor/temperature | 18.14
16/12/2020 12:40:08 | kyh/kl/sensor/temperature | 20.07
16/12/2020 12:40:09 | kyh/kl/sensor/temperature | 22.42
16/12/2020 12:40:10 | kyh/kl/sensor/temperature | 24.98
16/12/2020 12:40:11 | kyh/kl/sensor/temperature | 17.28
16/12/2020 12:40:12 | kyh/kl/sensor/temperature | 15.2
16/12/2020 12:40:13 | kyh/kl/sensor/temperature | 15.28
16/12/2020 12:40:14 | kyh/kl/sensor/temperature | 20.69
16/12/2020 12:40:15 | kyh/kl/sensor/temperature | 19.26
16/12/2020 12:40:16 | kyh/kl/sensor/temperature | 24.81
16/12/2020 12:40:17 | kyh/kl/sensor/temperature | 22.5
16/12/2020 12:40:18 | kyh/kl/sensor/temperature | 17.44
16/12/2020 12:40:19 | kyh/kl/sensor/temperature | 22.84
16/12/2020 12:40:20 | kyh/kl/sensor/temperature | 20.59
16/12/2020 12:40:21 | kyh/kl/sensor/temperature | 22.76
16/12/2020 12:40:21 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | -
16/12/2020 12:40:22 | kyh/kl/sensor/temperature | 23.34
16/12/2020 12:40:22 | kyh/kl/controller/temperature | -
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | -
16/12/2020 12:40:22 | kyh/kl/controller/temperature | +
16/12/2020 12:40:22 | kyh/kl/controller/temperature | -
16/12/2020 12:40:23 | kyh/kl/sensor/temperature | 24.22
16/12/2020 12:40:24 | kyh/kl/sensor/temperature | 19.98
16/12/2020 12:40:25 | kyh/kl/sensor/temperature | 24.9
16/12/2020 12:40:26 | kyh/kl/sensor/temperature | 16.4
16/12/2020 12:40:27 | kyh/kl/sensor/temperature | 24.51
16/12/2020 12:40:28 | kyh/kl/sensor/temperature | 18.36
16/12/2020 12:40:29 | kyh/kl/sensor/temperature | 24.76
16/12/2020 12:40:30 | kyh/kl/sensor/temperature | 19.26
16/12/2020 12:40:31 | kyh/kl/sensor/temperature | 16.31
16/12/2020 12:40:32 | kyh/kl/sensor/temperature | 19.61
16/12/2020 12:40:33 | kyh/kl/sensor/temperature | 15.35
16/12/2020 12:40:34 | kyh/kl/sensor/temperature | 20.96
16/12/2020 12:40:35 | kyh/kl/sensor/temperature | 24.08
16/12/2020 12:40:36 | kyh/kl/sensor/temperature | 23.06
16/12/2020 12:40:37 | kyh/kl/sensor/temperature | 21.6
16/12/2020 12:40:38 | kyh/kl/sensor/temperature | 15.84
16/12/2020 12:40:39 | kyh/kl/sensor/temperature | 20.08
16/12/2020 12:40:41 | kyh/kl/sensor/temperature | 21.05
16/12/2020 12:40:42 | kyh/kl/sensor/temperature | 17
16/12/2020 12:40:43 | kyh/kl/sensor/temperature | 21.08
16/12/2020 12:40:44 | kyh/kl/sensor/temperature | 24.71
16/12/2020 12:40:45 | kyh/kl/sensor/temperature | 20.11
16/12/2020 12:40:46 | kyh/kl/sensor/temperature | 20.27
16/12/2020 12:40:47 | kyh/kl/sensor/temperature | 23.24
16/12/2020 12:40:48 | kyh/kl/sensor/temperature | 17.9
16/12/2020 12:40:49 | kyh/kl/sensor/temperature | 20.67
16/12/2020 12:40:50 | kyh/kl/sensor/temperature | 17.06
16/12/2020 12:40:51 | kyh/kl/sensor/temperature | 21.18
16/12/2020 12:40:52 | kyh/kl/sensor/temperature | 15.89
16/12/2020 12:40:53 | kyh/kl/sensor/temperature | 24.57
16/12/2020 12:40:54 | kyh/kl/sensor/temperature | 23.15
16/12/2020 12:40:55 | kyh/kl/sensor/temperature | 17.45
16/12/2020 12:40:56 | kyh/kl/sensor/temperature | 16.12
16/12/2020 12:40:57 | kyh/kl/sensor/temperature | 17.11
16/12/2020 12:40:58 | kyh/kl/sensor/temperature | 23.01
16/12/2020 12:40:59 | kyh/kl/sensor/temperature | 22.7
16/12/2020 12:41:00 | kyh/kl/sensor/temperature | 21.42
16/12/2020 12:41:01 | kyh/kl/sensor/temperature | 20.54
16/12/2020 12:41:02 | kyh/kl/sensor/temperature | 19.88
16/12/2020 12:41:03 | kyh/kl/sensor/temperature | 17.97
16/12/2020 12:41:04 | kyh/kl/sensor/temperature | 23.38
16/12/2020 12:41:05 | kyh/kl/sensor/temperature | 18.75
16/12/2020 12:41:06 | kyh/kl/sensor/temperature | 21.25
16/12/2020 12:41:07 | kyh/kl/sensor/temperature | 17.93
16/12/2020 12:41:08 | kyh/kl/sensor/temperature | 24.29
16/12/2020 12:41:09 | kyh/kl/sensor/temperature | 18.97
16/12/2020 12:41:10 | kyh/kl/sensor/temperature | 16.77
16/12/2020 12:41:11 | kyh/kl/sensor/temperature | 23.94
16/12/2020 12:41:12 | kyh/kl/sensor/temperature | 16.08
16/12/2020 12:41:13 | kyh/kl/sensor/temperature | 24.5
16/12/2020 12:41:14 | kyh/kl/sensor/temperature | 23.95
16/12/2020 12:41:15 | kyh/kl/sensor/temperature | 19.81
16/12/2020 12:41:16 | kyh/kl/sensor/temperature | 24.71
16/12/2020 12:41:18 | kyh/kl/sensor/temperature | 24.31
16/12/2020 12:41:19 | kyh/kl/sensor/temperature | 20.65
16/12/2020 12:41:20 | kyh/kl/sensor/temperature | 24.42
16/12/2020 12:41:21 | kyh/kl/sensor/temperature | 18.62
16/12/2020 12:41:22 | kyh/kl/sensor/temperature | 19.41
16/12/2020 12:41:23 | kyh/kl/sensor/temperature | 22.35
16/12/2020 12:41:24 | kyh/kl/sensor/temperature | 24.93
16/12/2020 12:41:25 | kyh/kl/sensor/temperature | 19.96
16/12/2020 12:41:26 | kyh/kl/sensor/temperature | 22.72
16/12/2020 12:41:27 | kyh/kl/sensor/temperature | 16.7
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 15.87
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 22.69
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 20.65
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 17.11
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 24.62
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 18.45
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 22.94
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 22.84
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 21.81
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 16.94
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 24.15
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 18.61
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 19.21
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 17.66
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 21.97
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | 21.55
16/12/2020 12:48:04 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:48:05 | kyh/kl/sensor/temperature | 15.14
16/12/2020 12:48:06 | kyh/kl/sensor/temperature | 20.91
16/12/2020 12:48:08 | kyh/kl/sensor/temperature | 21.87
16/12/2020 12:48:09 | kyh/kl/sensor/temperature | 24.97
16/12/2020 12:48:10 | kyh/kl/sensor/temperature | 18.82
16/12/2020 12:48:11 | kyh/kl/sensor/temperature | 19.96
16/12/2020 12:48:12 | kyh/kl/sensor/temperature | 23.83
16/12/2020 12:48:13 | kyh/kl/sensor/temperature | 18.01
16/12/2020 12:48:14 | kyh/kl/sensor/temperature | 15.83
16/12/2020 12:48:15 | kyh/kl/sensor/temperature | 15.57
16/12/2020 12:48:16 | kyh/kl/sensor/temperature | 18.85
16/12/2020 12:48:17 | kyh/kl/sensor/temperature | 19.79
16/12/2020 12:48:18 | kyh/kl/sensor/temperature | 24.48
16/12/2020 12:48:19 | kyh/kl/sensor/temperature | 18.37
16/12/2020 12:48:20 | kyh/kl/sensor/temperature | 22.24
16/12/2020 12:48:21 | kyh/kl/sensor/temperature | 16.99
16/12/2020 12:48:22 | kyh/kl/sensor/temperature | 19.02
16/12/2020 12:48:23 | kyh/kl/sensor/temperature | 23.88
16/12/2020 12:48:24 | kyh/kl/sensor/temperature | 20.6
16/12/2020 12:48:25 | kyh/kl/sensor/temperature | 23.56
16/12/2020 12:48:26 | kyh/kl/sensor/temperature | 15.88
16/12/2020 12:48:27 | kyh/kl/sensor/temperature | 22.88
16/12/2020 12:48:28 | kyh/kl/sensor/temperature | 21.59
16/12/2020 12:48:29 | kyh/kl/sensor/temperature | 18.94
16/12/2020 12:48:30 | kyh/kl/sensor/temperature | 16.58
16/12/2020 12:48:31 | kyh/kl/sensor/temperature | 22.28
16/12/2020 12:48:32 | kyh/kl/sensor/temperature | 16.67
16/12/2020 12:48:33 | kyh/kl/sensor/temperature | 22.14
16/12/2020 12:48:34 | kyh/kl/sensor/temperature | 15.08
16/12/2020 12:48:35 | kyh/kl/sensor/temperature | 15.62
16/12/2020 12:48:36 | kyh/kl/sensor/temperature | 20.04
16/12/2020 12:48:37 | kyh/kl/sensor/temperature | 16.77
16/12/2020 12:48:38 | kyh/kl/sensor/temperature | 19.16
16/12/2020 12:48:39 | kyh/kl/sensor/temperature | 18.02
16/12/2020 12:48:40 | kyh/kl/sensor/temperature | 21.92
16/12/2020 12:48:41 | kyh/kl/sensor/temperature | 16.48
16/12/2020 12:48:42 | kyh/kl/sensor/temperature | 15.89
16/12/2020 12:48:43 | kyh/kl/sensor/temperature | 16.21
16/12/2020 12:48:45 | kyh/kl/sensor/temperature | 22.18
16/12/2020 12:48:46 | kyh/kl/sensor/temperature | 20.5
16/12/2020 12:48:47 | kyh/kl/sensor/temperature | 18.5
16/12/2020 12:48:48 | kyh/kl/sensor/temperature | 20.94
16/12/2020 12:48:49 | kyh/kl/sensor/temperature | 20.54
16/12/2020 12:48:50 | kyh/kl/sensor/temperature | 23.94
16/12/2020 12:48:51 | kyh/kl/sensor/temperature | 18.2
16/12/2020 12:48:52 | kyh/kl/sensor/temperature | 15.39
16/12/2020 12:48:53 | kyh/kl/sensor/temperature | 23
16/12/2020 12:48:54 | kyh/kl/sensor/temperature | 18.31
16/12/2020 12:48:55 | kyh/kl/sensor/temperature | 17.4
16/12/2020 12:48:56 | kyh/kl/sensor/temperature | 20.45
16/12/2020 12:48:57 | kyh/kl/sensor/temperature | 20.21
16/12/2020 12:48:58 | kyh/kl/sensor/temperature | 23.35
16/12/2020 12:48:59 | kyh/kl/sensor/temperature | 22.47
